0,0,8,12,9,20,20,27,0102620F
0,0,7,17,0,3,19,32,0102719F
0,0,4,16,5,20,8,31,0102808F
0,0,5,12,0,17,9,27,0102809F
0,0,7,15,1,15,19,30,0102819F
0,0,8,8,8,10,20,23,0102820F
0,0,7,16,2,9,19,31,0103019F
0,0,7,16,0,9,19,31,0103219F
0,0,4,12,6,17,8,27,0103308F
0,0,5,12,1,13,9,27,0103309F
0,0,7,16,5,17,19,31,0103319F
0,0,8,12,7,12,20,27,0103320F
0,0,8,10,7,17,20,25,0103420F
0,0,7,16,1,6,19,31,0103519F
0,0,7,16,7,18,19,31,0103619F
0,0,7,16,1,17,19,31,0103719F
0,0,8,12,9,20,20,27,0103720F
0,0,4,16,5,15,8,31,0103808F
0,0,7,16,0,18,19,31,0103919F
0,0,6,17,6,10,10,32,0104010F
0,0,5,12,8,17,9,27,0104109F
0,0,6,16,7,15,10,31,0104110F
0,0,7,16,7,20,19,31,0104719F
0,0,8,12,8,18,20,27,0104820F
0,0,8,12,8,19,20,27,0105120F
0,0,8,6,7,17,20,21,0105320F
0,0,4,9,5,7,8,24,0105408F
0,0,6,12,9,20,10,27,0105610F
0,0,8,9,7,20,20,24,0105620F
0,0,4,6,9,20,8,21,0105708F
0,0,6,12,6,7,10,27,0105810F
0,0,8,12,7,20,20,27,0105820F
0,0,7,0,5,17,19,15,0106019F
0,0,7,0,6,16,19,15,0106119F
0,0,8,12,7,12,20,27,0106120F
0,0,5,12,7,8,9,27,0106209F
0,0,7,0,1,11,19,15,0106219F
0,0,7,0,3,12,19,15,0106419F
0,0,4,12,5,11,8,27,0106508F
0,0,7,0,5,12,19,15,0106619F
0,0,7,0,8,20,19,15,0106719F
0,0,8,19,8,20,20,34,0107220F
0,0,8,12,8,16,20,27,0107320F
0,0,8,12,7,19,20,27,0107520F
0,0,5,12,1,2,9,27,0107609F
0,0,7,0,2,18,19,15,0107819F
0,0,5,12,0,20,9,27,0108009F
0,0,7,6,4,20,19,21,0108019F
0,0,8,12,9,11,20,27,0108020F
0,0,6,8,7,20,10,23,0108110F
0,0,8,12,7,20,20,27,0108220F
0,0,7,6,2,16,19,21,0108319F
0,0,4,9,5,11,8,24,0108408F
0,0,7,9,7,20,19,24,0108619F
0,0,4,19,5,6,8,34,0108708F
0,0,6,0,7,14,10,15,0108710F
0,0,8,9,8,18,20,24,0108720F
0,0,7,12,4,17,19,27,0108819F
0,0,7,9,5,20,19,24,0108919F
0,0,7,0,0,6,19,15,0109119F
